# BEAST v1.10.4
# Generated Tue Mar 22 15:29:18 PDT 2022 [seed=1647988158365]
# -save_every 100000 -save_state saved_state -beagle_SSE -beagle_thread_count 3 -beagle_scaling dynamic infile.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(untitled0)	yule.birthRate	ycf1and2.gtr.rates.rateAC	ycf1and2.gtr.rates.rateAG	ycf1and2.gtr.rates.rateAT	ycf1and2.gtr.rates.rateCG	ycf1and2.gtr.rates.rateCT	ycf1and2.gtr.rates.rateGT	ycf1and2.frequencies1	ycf1and2.frequencies2	ycf1and2.frequencies3	ycf1and2.frequencies4	ycf1and2.alpha	ccsA-ndhD.gtr.rates.rateAC	ccsA-ndhD.gtr.rates.rateAG	ccsA-ndhD.gtr.rates.rateAT	ccsA-ndhD.gtr.rates.rateCG	ccsA-ndhD.gtr.rates.rateCT	ccsA-ndhD.gtr.rates.rateGT	ccsA-ndhD.frequencies1	ccsA-ndhD.frequencies2	ccsA-ndhD.frequencies3	ccsA-ndhD.frequencies4	ccsA-ndhD.alpha	ycf1and2.nu	ccsA-ndhD.nu	ycf1and2.mu	ccsA-ndhD.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
3197000	-10909.92127754514	-279.7612026150902	-10630.160074930049	76.95540902735415	575.1097758579843	52.323692556688286	0.03675050557556082	0.9866435030384275	1.4699209830299735	0.15084521952899277	0.6763333583793697	1.628465240452766	1.0877916955704707	0.2892275629419715	0.1413346810875544	0.13878135614176793	0.4306563998287049	0.518432683128219	1.4406656058313725	1.611263699063688	0.3073559078362937	0.45133633866737155	1.2125534972993104	0.9768249513019651	0.35007013670951964	0.1468513766353787	0.1644240889345434	0.33865439772055833	0.19942746928849542	0.701961189749026	0.2980388102509762	1.064421117244128	0.8752382796681479	4.299701929996753E-4	2.0628700714070674E-4	4.653403395689237E-4	0.4714426402571759	-0.054685300183778804	-10630.160074930049	-176.11750423849838	-97.11845083820384
3198000	-10922.403698319418	-284.621829212857	-10637.78186910656	71.74904200697948	583.8702549239107	52.258591893109056	0.020702715642815693	0.9860565155428754	1.774236566350676	0.15084521952899277	0.3720177750586672	1.6290522279483182	1.0877916955704707	0.2892275629419715	0.14605891188639483	0.13878135614176793	0.42593216902986447	0.3800939515933814	1.2875793472876187	1.611263699063688	0.4318277855555457	0.47995071949187335	1.2125534972993104	0.9768249513019651	0.35007013670951964	0.1468513766353787	0.1644240889345434	0.33865439772055833	0.376057862808239	0.7364580435618447	0.26354195643815753	1.1167305329398536	0.7739327921054048	4.6249767299974965E-4	2.905862542953994E-4	5.231617957831935E-4	0.5709901866942779	-0.024179509859738515	-10637.78186910656	-176.11750423849838	-101.26997898733889
3199000	-10913.991891843374	-279.4153703314898	-10634.576521511884	60.10637475001902	516.8869030830004	44.05101194158241	0.07366298979397423	0.9860565155428754	1.774236566350676	0.15084521952899277	0.4780644535932769	1.6290522279483182	0.981745017035861	0.2930908409092833	0.15179215371047733	0.13878135614176793	0.4163356492384702	0.3800939515933814	1.2875793472876187	1.611263699063688	0.4318277855555457	0.47995071949187335	1.2125534972993104	0.9768249513019651	0.3478129182469678	0.14844520835272282	0.16508747567975113	0.33865439772055833	0.2472850835007355	0.7016054809818504	0.2983945190181518	1.0638817371061664	0.8762828749313737	4.994671872673652E-4	2.51021386928853E-4	5.516908346329857E-4	0.4334651222493796	-0.16132509752138016	-10634.576521511884	-176.11750423849838	-98.06529459901638
3200000	-10922.14461003276	-276.418118181736	-10645.726491851023	56.54828307481827	507.2312842907061	43.7757635907663	0.0381267359749045	0.9960915338885163	1.774236566350676	0.16403369587713756	0.3056440095765721	1.9463923043094147	0.8136018899976836	0.2930908409092833	0.1350655587637106	0.13878135614176793	0.433062244185237	0.440977121213586	1.2875793472876187	1.7181885759922861	0.4318277855555457	0.44557419576312274	1.1400051440994627	0.9768249513019651	0.3437701169390519	0.15158252097780286	0.165992964362587	0.33865439772055833	0.20020736422126112	0.7195490209534493	0.2804509790465529	1.0910904818954796	0.823588821285562	5.281591364237303E-4	2.632088189940609E-4	5.535003663701663E-4	0.46427334533445075	-0.28812623623927847	-10645.726491851023	-176.11750423849838	-94.4763820147972
3201000	-10921.292764562742	-276.9554482681549	-10644.337316294588	57.507947330899924	516.9200397642287	48.0206400797066	0.0368875440307103	0.9960915338885163	1.7130156990083019	0.16403369587713756	0.3056440095765721	1.9463923043094147	0.8748227573400578	0.28239567208439886	0.13780454503024617	0.13878135614176793	0.44101842674358577	0.440977121213586	1.1462156143884235	1.7181885759922861	0.4318277855555457	0.586937928662318	1.1723794319122156	0.9444506634892122	0.3585746144352308	0.15158252097780286	0.1511884668664081	0.33865439772055833	0.20020736422126112	0.7178034999924481	0.2821965000075541	1.0884436555486467	0.8287148206872669	5.560134805349909E-4	3.306322977314411E-4	5.411004045482973E-4	0.514838519270896	-0.384250563333299	-10644.337316294588	-176.11750423849838	-94.96518166366042
3202000	-10918.435781570506	-279.4026715545059	-10639.033110016	61.82826715783456	537.6127556151762	50.098210128470775	0.06219285674278593	0.9960915338885163	1.5259020741373193	0.16403369587713756	0.3056440095765721	1.9463923043094147	1.0619363822110404	0.29266033149799764	0.14819725648664697	0.13899960103677747	0.42014281097857664	0.5188690377561102	1.3572024678305636	1.5569297302026552	0.5173097724607092	0.586937928662318	1.042436290885101	0.939183809958654	0.3585746144352308	0.15158252097780286	0.1511884668664081	0.33865439772055833	0.2494995991968653	0.6816106965878655	0.3183893034121366	1.0335625812119351	0.9350007334565437	5.619965980765167E-4	3.6043494283564856E-4	5.648129659537997E-4	0.5291081291356524	-0.19650646473650837	-10639.033110016	-176.11750423849838	-97.3185210645673
3203000	-10918.026001770048	-277.2875484007835	-10640.738453369264	65.09382755136646	531.1619361002372	49.9223349128993	0.042718198305286906	0.9960915338885163	1.5259020741373193	0.16403369587713756	0.3056440095765721	1.9463923043094147	1.0619363822110404	0.2778328093773521	0.1389885142639742	0.14820834325945023	0.4349703330992222	0.44656593821678475	1.5639724153475352	1.3688234580483116	0.5173097724607092	0.42334709474814913	1.187363449436642	0.939183809958654	0.35125361981325703	0.15158252097780286	0.15850946148838188	0.33865439772055833	0.18181983453873543	0.7308849827723247	0.2691150172276775	1.1082798042120001	0.7902989698317149	5.694436384731746E-4	3.58747364576408E-4	5.800842542585114E-4	0.5302493937603172	-0.09154789430186716	-10640.738453369264	-176.11750423849838	-95.21227689213946
3204000	-10919.633005177157	-276.14227967971414	-10643.490725497442	54.76408588310214	490.10750907044667	45.08432006217968	0.06382414563989723	0.9960915338885163	1.7450153616868351	0.16403369587713756	0.3056440095765721	1.9463923043094147	0.8428230946615245	0.2778328093773521	0.1524376313567283	0.14820834325945023	0.4215212160064681	0.37995865211006447	1.4207570818675017	1.2313105321871793	0.5173097724607092	0.5608600206092814	1.1192634593871682	1.1504991334881614	0.36846021259012846	0.13437592820093142	0.15850946148838188	0.33865439772055833	0.2582432630987435	0.7213842718128921	0.2786157281871103	1.093873370463621	0.8181993157925511	6.12274992118958E-4	3.42576675502705E-4	6.315294300168921E-4	0.4546051961771958	-0.03741839425982507	-10643.490725497442	-176.11750423849838	-94.56803818235016
3205000	-10917.24299005786	-272.4561590015479	-10644.786831056314	56.570983321710266	438.36226255970263	46.27644417498448	0.04766475747356178	0.9960915338885163	1.7450153616868351	0.13840661808841498	0.3056440095765721	1.9463923043094147	0.8684501724502471	0.27420539617606154	0.15606504455801887	0.14956558021123076	0.42016397905468755	0.37995865211006447	1.3352017679201131	1.2313105321871793	0.5173097724607092	0.5608600206092814	1.2411819072620227	1.1141359995606954	0.3633458138935045	0.14091660020766583	0.17025630150136434	0.3254812843974654	0.115301941941847	0.7212850847277068	0.27871491527229564	1.0937229678066493	0.8184905944140495	6.517888794487685E-4	4.047789159113596E-4	7.105557798235858E-4	0.4818126953950627	-0.14741274477704408	-10644.786831056314	-176.11750423849838	-90.89637972794776
3206000	-10912.039207732305	-272.2449926671001	-10639.794215065205	52.255358528242404	423.9022510573714	41.276538800140145	0.05454065857889712	1.058306020456651	1.709152932863059	0.14386381169070772	0.3415064384003482	1.878720624138987	0.8684501724502471	0.27420539617606154	0.15606504455801887	0.14956558021123076	0.42016397905468755	0.4516267311240199	1.3352017679201131	1.3950914897707936	0.5609655032268304	0.5608600206092814	1.2411819072620227	0.90669931121096	0.3633458138935045	0.14091660020766583	0.17025630150136434	0.3254812843974654	0.16195064369295992	0.7512542094797737	0.2487457905202287	1.1391667469176128	0.7304815020107112	7.190104718017026E-4	3.509929295929155E-4	7.438891215496086E-4	0.38905903928890423	-0.3414887508086264	-10639.794215065205	-176.11750423849838	-90.02251095486965
3207000	-10908.627584529897	-274.8854112501805	-10633.742173279716	51.000767013906376	482.17526685040434	49.6716848520832	0.050952948164163	1.058306020456651	1.709152932863059	0.14386381169070772	0.3415064384003482	1.878720624138987	0.8684501724502471	0.28240030795030896	0.15283404052523428	0.14194791825716632	0.4228177332672891	0.36321109583446315	1.3352017679201131	1.3950914897707936	0.5609655032268304	0.5608600206092814	1.2411819072620227	0.90669931121096	0.36421129813554093	0.14091660020766583	0.16939081725932792	0.3254812843974654	0.22923961756290556	0.7339849211550227	0.26601507884497977	1.11298040579067	0.7811955086587727	5.737235530210027E-4	3.9898522829858476E-4	5.679665426393067E-4	0.5369854882999352	0.09321737477870412	-10633.742173279716	-176.11750423849838	-93.0358624915776
3208000	-10905.620259592852	-274.5474853289908	-10631.072774263861	51.09108534415182	457.2480752833978	49.401225851118795	0.06486146078335381	1.2608572280435502	1.6623344989747775	0.14386381169070772	0.3415064384003482	1.676169416552088	0.9152686063385286	0.28240030795030896	0.15283404052523428	0.14047932710598962	0.4242863244184658	0.4630700771134595	1.3352017679201131	1.3950914897707936	0.3140231398568185	0.5608600206092814	1.2411819072620227	1.1536416745809719	0.36421129813554093	0.14091660020766583	0.165356604158164	0.3295154974986293	0.232464658821697	0.7371541348439017	0.26284586515610076	1.1177860532036106	0.771888609551843	6.651178707682864E-4	4.200849062312589E-4	6.835168811372799E-4	0.4502876675750231	0.05511830963290041	-10631.072774263861	-176.11750423849838	-92.57431619717806
3209000	-10908.73472566502	-273.9765928392372	-10634.758132825782	50.194234634079834	463.2893296685677	48.95909790313724	0.0541203224861146	1.2608572280435502	1.6827851046126918	0.14386381169070772	0.54267829906062	1.4545469502539017	0.9152686063385286	0.28240030795030896	0.13495817819056646	0.14559506942067968	0.4370464444384436	0.4294780295305064	1.3352017679201131	1.3950914897707936	0.3140231398568185	0.4885694018621466	1.2411819072620227	1.2259322933281067	0.3552287305722482	0.1375356435942591	0.1660862330451089	0.34114939278838385	0.18550034921199826	0.707931511183392	0.29206848881661046	1.0734742334338516	0.857705482993514	6.189770677142036E-4	3.93198450273573E-4	6.386031797199723E-4	0.4310637410625952	-0.14839862593347103	-10634.758132825782	-176.11750423849838	-92.15391481643668
3210000	-10901.766063594612	-269.8069593664583	-10631.959104228154	40.46672029919879	357.4337618162248	36.18619549570712	0.06109069351434021	1.0832958069409926	1.8603465257152494	0.14386381169070772	0.5062616109470213	1.4545469502539017	0.9516852944521274	0.28240030795030896	0.15478653865818232	0.12576670895306383	0.4370464444384436	0.4271270497796944	1.650035054991776	1.3950914897707936	0.3140231398568185	0.4885694018621466	1.2411819072620227	0.9110990062564439	0.3744484735721768	0.1375356435942591	0.15546184426393275	0.33255403856963134	0.15080462980069756	0.7006365126068372	0.2993634873931652	1.062412438781177	0.8791284043873712	8.066166864846631E-4	4.402674774331348E-4	8.595212912963563E-4	0.4125596094032922	0.06093513649468478	-10631.959104228154	-176.11750423849838	-86.12997841586689
3211000	-10918.478916378406	-271.91608374258016	-10646.562832635826	42.77615116433183	385.47448246439075	41.91881876464	0.08838909282814443	0.8000617423173716	2.1435805903388703	0.1528302733411129	0.4972951492966161	1.4545469502539017	0.9516852944521274	0.28240030795030896	0.1559101897286692	0.12464305788257693	0.4370464444384436	0.4271270497796944	1.650035054991776	1.3950914897707936	0.3140231398568185	0.4885694018621466	1.2411819072620227	0.9110990062564439	0.3540180717415881	0.1396014463715709	0.15546184426393275	0.3509186376229082	0.2647552620248519	0.7700111387877436	0.22998886121225867	1.1676088772541868	0.6753988014538934	7.799700198267524E-4	4.418468042499419E-4	8.016810805364212E-4	0.4542717184894326	-0.05733619254270183	-10646.562832635826	-176.11750423849838	-89.86989394213035
3212000	-10902.186248913848	-273.7338271721973	-10628.452421741651	56.64770962558887	452.96087346827534	47.916017019695346	0.046151638669778096	0.8000617423173716	2.0427027364905994	0.1528302733411129	0.4972951492966161	1.5075589481424327	0.9995511504118676	0.28240030795030896	0.1559101897286692	0.12464305788257693	0.4370464444384436	0.4565613067257819	1.6107510702423675	1.3950914897707936	0.33640865830507244	0.4885694018621466	1.2411819072620227	0.9279974725575983	0.3540180717415881	0.13288988136864	0.16217340926686366	0.3509186376229082	0.2647552620248519	0.7174093613285076	0.2825906386714946	1.0878460021126062	0.829872271443051	6.372366362083509E-4	4.1482930547891367E-4	6.593041800137633E-4	0.519358804498823	-0.009169757273426823	-10628.452421741651	-176.11750423849838	-91.64881122129017
3213000	-10912.822933175408	-274.1218380737166	-10638.701095101691	52.56670154351318	462.76698113387323	48.58668318524781	0.0497343506350755	0.9704760498734183	2.0427027364905994	0.1528302733411129	0.4972951492966161	1.4250379326030942	0.9116578583951593	0.28240030795030896	0.1559056163743442	0.12464763123690194	0.4370464444384436	0.4711276414154861	1.3278857053902084	1.3950914897707936	0.33640865830507244	0.4885694018621466	1.5240472721141818	0.9279974725575983	0.3368350239506466	0.1469755815206234	0.16217340926686366	0.3540159852618664	0.2647552620248519	0.7244103458379841	0.275589654162018	1.0984619675850709	0.8093127690316111	6.147220193271397E-4	3.489775345258405E-4	6.259471796927913E-4	0.4184647425559319	0.0028022565068654536	-10638.701095101691	-176.11750423849838	-92.03978207614871
3214000	-10908.028802843253	-273.2210246697899	-10634.807778173463	46.99284178901399	423.72574887380443	45.16025917729618	0.07542850722437064	0.7583808350732056	2.0427027364905994	0.1528302733411129	0.6140367000330685	1.4250379326030942	1.0070115224589196	0.2697743697651993	0.1559056163743442	0.13727356942201163	0.4370464444384436	0.5280374975744215	1.3444281036863044	1.3950914897707936	0.3474834145431617	0.24890824843478965	1.5640704941240136	1.1000182494409383	0.38128817827412376	0.14774509743083453	0.16217340926686366	0.3087933150281781	0.24052223684712623	0.7144712985184094	0.2855287014815928	1.0833908610812675	0.8385003592994678	6.58283694813802E-4	3.637730232163986E-4	7.017373110097518E-4	0.4534199319058443	0.14967710668869627	-10634.807778173463	-176.11750423849838	-91.40611060712257
3215000	-10903.21353172841	-271.17863576041975	-10632.03489596799	34.357586920173674	338.7469337509538	33.1837535888494	0.09239112385146718	0.7583808350732056	1.730076669563465	0.1528302733411129	0.6140367000330685	1.7356807593331605	1.0089947626559879	0.2883645660413554	0.14280834246570756	0.13178064705449208	0.4370464444384436	0.43107450220633314	1.3444281036863044	1.3950914897707936	0.44788634181433074	0.24890824843478965	1.5640704941240136	0.9996153221697692	0.3357521582690706	0.14774509743083453	0.16217340926686366	0.3543293350332312	0.23831082259275568	0.7230615322822348	0.2769384677177674	1.0964166897934624	0.8132737741608863	9.344413176112367E-4	5.878835980249721E-4	9.036465894249785E-4	0.4846000134598765	-0.09371278919414053	-10632.03489596799	-176.11750423849838	-86.07687035522264
3216000	-10915.38694701087	-275.89564520892867	-10639.491301801942	54.4063906244774	499.9197678737548	49.663171426931484	0.04844694000058059	0.7583808350732056	1.730076669563465	0.1528302733411129	0.6140367000330685	1.7356807593331605	1.0089947626559879	0.2883645660413554	0.14280834246570756	0.13178064705449208	0.4370464444384436	0.43107450220633314	1.3444281036863044	1.536056535500106	0.37100174071978304	0.24890824843478965	1.4999900494892489	0.9996153221697692	0.36609466782846123	0.14774509743083453	0.15715785399147986	0.3290023807492244	0.20351552140844015	0.756737713320033	0.24326228667996902	1.147481675676207	0.714378322482981	6.375901203595119E-4	3.3845543452267157E-4	6.139251939083162E-4	0.45316078354471045	0.21713767233059872	-10639.491301801942	-176.11750423849838	-93.84716331130511
3217000	-10903.755936726115	-273.1978207655406	-10630.558115960574	43.974524405379924	396.43659656105353	40.23439521042726	0.08906712352681789	0.802704446498219	1.730076669563465	0.1528302733411129	0.6140367000330685	1.691357147908147	1.0089947626559879	0.3065125903465195	0.14280834246570756	0.13178064705449208	0.4188984201332795	0.4733847098047963	1.5876633653798522	1.536056535500106	0.37100174071978304	0.24890824843478965	1.256754787795701	0.9996153221697692	0.36609466782846123	0.1395691383343814	0.165333813087933	0.3290023807492244	0.19153881060406952	0.7270407132598109	0.27295928674019115	1.1024505337206207	0.8015882775291916	7.342897828449235E-4	3.418065199575437E-4	6.855084897748547E-4	0.36974375677340054	-0.07875131028148344	-10630.558115960574	-176.11750423849838	-90.93186223786466
3218000	-10902.904672839784	-274.3202607511871	-10628.584412088598	50.38853011736814	458.1051925751884	49.07645355230845	0.0657248377797699	0.802704446498219	1.730076669563465	0.1528302733411129	0.6140367000330685	1.691357147908147	1.0089947626559879	0.3021883824130426	0.14280834246570756	0.13610485498796904	0.4188984201332795	0.36981754287281066	1.73741343388328	1.386306466996678	0.37100174071978304	0.24890824843478965	1.256754787795701	0.9996153221697692	0.37477548684474604	0.1395691383343814	0.15603663064845105	0.3296187441724215	0.15458617105762693	0.7314129145281199	0.2685870854718821	1.1090803352349945	0.7887486144221779	6.809823216749273E-4	4.67111323736421E-4	6.144467199836629E-4	0.5371786622187353	-0.019494809480576174	-10628.584412088598	-176.11750423849838	-92.7212921283919
3219000	-10903.534943564671	-274.7918560335155	-10628.743087531157	58.89683424502351	480.40144506380267	47.894123945729554	0.05068167103173292	0.8855213614700644	1.730076669563465	0.1528302733411129	0.5312197850612231	1.691357147908147	1.0089947626559879	0.3021883824130426	0.14280834246570756	0.13610485498796904	0.4188984201332795	0.3428305474843636	1.73741343388328	1.3540194790373135	0.37100174071978304	0.28119523639415434	1.256754787795701	0.9996153221697692	0.36608225785995696	0.1395691383343814	0.15603663064845105	0.33831197315721057	0.23006914820921068	0.6923776712787336	0.3076223287212683	1.049889118059208	0.903381803030233	7.653372112100361E-4	4.910719825012175E-4	6.279185231257457E-4	0.41190547520505627	-0.12367252779761327	-10628.743087531157	-176.11750423849838	-92.93793989467746
3220000	-10896.783778303943	-270.6654145125243	-10626.118363791418	40.52484554837514	377.4949260495412	38.128130768219584	0.056935107893555575	0.8919799363255322	1.730076669563465	0.1528302733411129	0.5137455157864098	1.691357147908147	1.0200104570753334	0.2886589399765525	0.1481966239596425	0.13156670221598313	0.4315777338478205	0.5190818831180218	1.73741343388328	1.3540194790373135	0.37100174071978304	0.28119523639415434	1.256754787795701	0.9996153221697692	0.3636848258989778	0.15197357152494842	0.15603663064845105	0.3283049719276227	0.17444841924397217	0.7105775735909052	0.28942242640909677	1.0774865987116384	0.8499349006740616	8.053221816816405E-4	4.2141240731623583E-4	7.443040352006666E-4	0.36881140537669105	0.11463012658547242	-10626.118363791418	-176.11750423849838	-87.40710605079269
3221000	-10909.842722513631	-274.4601596139421	-10635.38256289969	46.66128213382617	452.5276235981304	45.57538827889876	0.0707162897667074	0.9573463419804069	1.730076669563465	0.1528302733411129	0.5137455157864098	1.691357147908147	0.9546440514204587	0.2886589399765525	0.14863220255549434	0.1308772680043895	0.43183158946356226	0.38510022003507033	1.73741343388328	1.3540194790373135	0.37100174071978304	0.28119523639415434	1.256754787795701	0.9996153221697692	0.3636848258989778	0.15197357152494842	0.15603663064845105	0.3283049719276227	0.21022149005542035	0.7547936572224283	0.24520634277757347	1.144533799933764	0.7200873518305779	6.976218169871806E-4	4.4083452757924757E-4	6.20439872421402E-4	0.4304197508231377	-0.08755815048142798	-10635.38256289969	-176.11750423849838	-92.92989904971168
3222000	-10915.357042957741	-271.82113007381247	-10643.535912883928	41.61163137474009	402.2792204589983	40.29844534276928	0.07084996479473402	0.9573463419804069	1.7045808712547754	0.1528302733411129	0.5392413140950993	1.6712264423903116	0.9747747569382942	0.2952506527989914	0.14607454046688279	0.1308772680043895	0.4277975387297349	0.41702266675377403	1.73741343388328	1.3540194790373135	0.37100174071978304	0.28119523639415434	1.256754787795701	0.9996153221697692	0.3636848258989778	0.15192423887140738	0.15603663064845105	0.32835430458116377	0.23814286592071876	0.7108404278273907	0.28915957217261096	1.07788517858209	0.8491629874807712	8.054412405487273E-4	4.1505493899310353E-4	7.373708816838973E-4	0.42250261739567846	0.025592247030725723	-10643.535912883928	-176.11750423849838	-89.38685723128906
3223000	-10896.08923217566	-270.83300712651203	-10625.256225049148	36.45602239964555	361.6924385189561	35.16579862859197	0.06408401378378047	0.9573463419804069	1.7045808712547754	0.1528302733411129	0.636391703527284	1.574076052958127	0.9747747569382942	0.29450577859024873	0.14498471841340824	0.13085338950829198	0.4296561134880496	0.526235670606133	1.5664629700771162	1.3257687902338322	0.37100174071978304	0.5523400763112986	1.0873669510183481	1.097059471639623	0.3636848258989778	0.15192423887140738	0.15603663064845105	0.32835430458116377	0.18120758097918044	0.7209096727017557	0.27909032729824595	1.0931537105686067	0.8195930514245402	9.546276188736394E-4	4.708676228558462E-4	8.3611741301127E-4	0.4076127537007498	0.18444520454159435	-10625.256225049148	-176.11750423849838	-86.37259106103177
3224000	-10899.441268169028	-271.16270851554674	-10628.278559653481	35.59816966332806	360.3673652347874	34.34633235139391	0.07645534210313401	0.9573463419804069	1.7045808712547754	0.1528302733411129	0.636391703527284	1.6913919458520406	0.8574588640443807	0.29603072794465013	0.14498471841340824	0.13085338950829198	0.4281311641336482	0.381313051414155	1.1826251684093396	1.4527956657971164	0.3795735321607726	0.4284709732479006	1.3483304245877101	1.2082042357971616	0.35782135436084733	0.15778771040953787	0.15847085754977375	0.3259200776798411	0.18120758097918044	0.6989912730017439	0.30100872699825787	1.05991767439226	0.8839599116678847	0.0010088401283021946	5.665205662563235E-4	8.286245215358267E-4	0.48577208797275817	-0.08136140322166166	-10628.278559653481	-176.11750423849838	-86.6861250469922
3225000	-10900.838562956691	-270.1619698244425	-10630.676593132248	36.12672093946528	353.0024502716975	35.33170849036072	0.0762287255878229	0.9985234291895294	1.663403784045653	0.1528302733411129	0.5894160631565756	1.6913919458520406	0.9044345044150891	0.29603072794465013	0.14498471841340824	0.13085338950829198	0.4281311641336482	0.4170596871975058	1.1826251684093396	1.4527956657971164	0.3795735321607726	0.4284709732479006	1.3483304245877101	1.2082042357971616	0.35782135436084733	0.1386221175913342	0.15847085754977375	0.3450856704980448	0.15098738795128516	0.7561763413490071	0.2438236586509945	1.1466304374748435	0.7160268803931422	0.0010065969112276285	6.310903115085054E-4	8.619184164984313E-4	0.5718619995021684	0.13402234123283877	-10630.676593132248	-176.11750423849838	-86.11131586909893
3226000	-10900.75536934529	-272.46414415443724	-10628.291225190853	47.58001802330296	399.78750690551993	36.67914134237373	0.060548323284477706	0.9985234291895294	1.663403784045653	0.1528302733411129	0.5894160631565756	1.7330557777437	0.8627706725234299	0.2951883617378829	0.13708585425291056	0.13959461987555694	0.4281311641336482	0.46896003643277273	1.1826251684093396	1.2991698483605805	0.3795735321607726	0.4284709732479006	1.501956242024246	1.2082042357971616	0.35482321368266273	0.151832516462441	0.15847085754977375	0.3348734123051226	0.22090851368879558	0.7271281236460523	0.2728718763539493	1.1025830787421127	0.8013315830536801	8.683376866777317E-4	5.759321457435901E-4	7.474297070458155E-4	0.6047554924566276	-0.03372705022360897	-10628.291225190853	-176.11750423849838	-88.70567373131482
3227000	-10895.456594467543	-272.50468797531323	-10622.95190649223	49.054351194432925	420.90048481889215	40.02055683931586	0.05307922649369879	0.9985234291895294	1.659800133231238	0.1581469646029138	0.5204794606512021	1.6274094271868749	1.0356405851382426	0.2951883617378829	0.13708585425291056	0.13959461987555694	0.4281311641336482	0.4304168821751441	1.3179564209320072	1.2908521475321497	0.3878912329892033	0.4284709732479006	1.5787461312532223	0.996083094045518	0.35482321368266273	0.151832516462441	0.15847085754977375	0.3348734123051226	0.208822559373502	0.7356969407708343	0.26430305922916736	1.1155764322645234	0.77616789127552	7.852651665707028E-4	3.8851640606330515E-4	7.250728345911558E-4	0.46059487788025655	0.055335980684589205	-10622.95190649223	-176.11750423849838	-89.86837393300264
3228000	-10906.403385143854	-276.90728445368245	-10629.496100690172	56.52992672275176	486.01045365630586	49.87577742987929	0.07063083839786277	0.9128398887294111	1.659800133231238	0.1581469646029138	0.5204794606512021	1.713092967646993	1.0356405851382426	0.2951883617378829	0.13708585425291056	0.13959461987555694	0.4281311641336482	0.31810757766124026	1.3691647296321103	1.2908521475321497	0.31158738419451926	0.5552577065617071	1.4770549380339966	0.996083094045518	0.35482321368266273	0.151832516462441	0.15847085754977375	0.3348734123051226	0.208822559373502	0.730849825611302	0.26915017438869976	1.108226493537334	0.7904022144162212	6.527172535550288E-4	3.3787488587126957E-4	5.739511890802542E-4	0.400308111535648	0.14480633101702425	-10629.496100690172	-176.11750423849838	-95.28395959496535
3229000	-10906.248505482985	-274.247050601915	-10632.00145488107	50.78121504544804	454.19507301923824	45.275493595534684	0.04073800238832128	0.9892005023062661	1.659800133231238	0.1581469646029138	0.5204794606512021	1.726920373351326	0.9454525658570546	0.280485304010177	0.13708585425291056	0.14805142028075693	0.43437742145615404	0.4948551786217524	1.3691647296321103	1.2908521475321497	0.31158738419451926	0.5552577065617071	1.4770549380339966	0.996083094045518	0.35703104485251813	0.13678504829955096	0.18469532235983546	0.3214885844880955	0.17146301277523135	0.7090573767280539	0.29094262327194775	1.0751814432887783	0.854399200091571	7.338059187399832E-4	3.31009833278103E-4	6.283724639348097E-4	0.4547595545333107	0.008807174735629593	-10632.00145488107	-176.11750423849838	-92.11665972838924
3230000	-10901.830576184098	-270.2673784543847	-10631.563197729714	43.537684230224585	382.3970337756405	42.041439346378965	0.06905102013941854	0.9892005023062661	1.6200828369533777	0.1581469646029138	0.5204794606512021	1.7666376696291863	0.9454525658570546	0.280485304010177	0.15050182685117472	0.14805142028075693	0.4209614488578899	0.4948551786217524	1.3691647296321103	1.5198780868861104	0.31158738419451926	0.2975153115212808	1.4770549380339966	1.0247995497319835	0.35703104485251813	0.13678504829955096	0.16853022333374384	0.33765368351418706	0.18039644746003333	0.7225161465902028	0.27748385340979886	1.0955896924378832	0.8148753858249754	0.001045306987451491	5.311179035311508E-4	8.118275334289719E-4	0.4117302995039284	0.24284178514603008	-10631.563197729714	-176.11750423849838	-87.8818266626822
3231000	-10896.510157827739	-268.62902216413374	-10627.881135663605	39.85542407244843	347.76484766603	38.541835264377944	0.06819115584709433	0.9892005023062661	1.6200828369533777	0.1581469646029138	0.5204794606512021	1.7666376696291863	0.9454525658570546	0.2922365437956396	0.14535960341702697	0.13834912358472146	0.4240547292026105	0.4190339793491408	1.1032754806074248	1.5198780868861104	0.31158738419451926	0.2975153115212808	1.4770549380339966	1.290688798756669	0.35703104485251813	0.1411263620742038	0.16418890955909102	0.33765368351418706	0.20772726986194548	0.6988268449498423	0.3011731550501595	1.0596683433846954	0.8844427807450844	0.0010974993058126962	5.369566275598626E-4	8.476226608264658E-4	0.4075112923267124	0.010647155483395109	-10627.881135663605	-176.11750423849838	-85.47961617600953
